,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
14:27:24.974,3878.453804036229,76235.00111209917,413.5608281608578,98.0,0.6041263387917177,740.0,0.28428257559441406,0.16559527842920718,-157.0,18.0,25.0,600.0,81.0,73.30221735701853,23.0,64.0,4.0,0.6,9.068988844470608,3.0,0.04,0.0,12.994758636023303,-76.0,72.0
14:27:27.976,19375.832234619138,78999.23890512943,283.1370403215646,16.0,0.7346231165449906,950.0,0.5556735036613016,0.11415768225040013,-95.0,16.0,63.0,2100.0,225.0,10.852555694735798,57.0,29.0,4.0,0.24,7.06383739727713,4.0,0.06,0.02,29.0371733037645,-60.0,-127.0
14:27:30.980,26062.85495785928,76118.2760782087,505.71106511828197,-44.0,-0.35639890388087553,860.0,-0.8451064368969075,0.33944615356822705,-104.0,76.0,7.0,100.0,120.0,10.277320434069159,40.0,37.0,7.0,0.57,4.56248517389481,2.0,0.02,0.01,7.86141039174232,179.0,-96.0
14:27:33.984,8209.744407081183,75111.88028784753,931.8305695601805,94.0,0.4628507533872904,730.0,-0.18240172552387068,0.36994348411136757,-170.0,82.0,26.0,700.0,93.0,73.85795069151882,78.0,49.0,5.0,0.54,8.266314154115015,9.0,0.15,0.01,13.640919950211439,117.0,-52.0
14:27:36.989,6470.935920270813,13595.539998850947,62.23766576206895,-55.0,0.05912503633518096,420.0,-0.9948717464222224,0.8697529064664504,103.0,20.0,29.0,3700.0,42.0,34.422312091231,1.0,95.0,5.0,0.53,8.566170186706792,10.0,0.03,0.02,20.736853312038168,97.0,79.0
14:27:39.993,32308.76227001179,89767.96234611208,152.36702630678167,-109.0,0.2035785302283425,280.0,0.4114955418305031,0.6484172552066034,180.0,80.0,74.0,1800.0,156.0,29.212241574206153,47.0,12.0,8.0,0.28,3.9753903315963326,5.0,0.16,0.01,29.519242794462972,-176.0,146.0
14:27:42.998,28113.65446500457,90154.84715490158,143.25272552392238,49.0,0.6850723554837073,940.0,-0.782827646755319,-0.02776355979541939,-141.0,37.0,95.0,500.0,158.0,53.44691220268444,94.0,10.0,6.0,0.48,7.572993878977477,6.0,0.19,0.0,15.776807592078217,108.0,-123.0
14:27:46.002,27723.661981761157,98308.50921685701,658.2654031047929,31.0,0.5797501624304104,810.0,-0.21427175587034641,0.9840336728979533,61.0,58.0,1.0,3200.0,120.0,59.95611476890053,48.0,3.0,3.0,0.29,11.855692347865544,5.0,0.11,0.01,15.124172621489183,-126.0,-107.0
14:27:49.006,19613.74484229398,47100.50383090989,946.0577539537653,-120.0,-0.3637714414967652,930.0,-0.1362069702558557,0.1185671197132494,136.0,57.0,50.0,2000.0,82.0,28.33769002313442,14.0,81.0,3.0,0.31,10.433320183436004,8.0,0.08,0.02,2.321363251387741,64.0,-68.0
14:27:52.010,12167.813861865421,5346.436309831648,596.7777895746633,-91.0,0.5510236074979853,570.0,-0.9970080974691866,0.7286911836127223,-121.0,49.0,60.0,1200.0,91.0,32.582069678528256,14.0,42.0,2.0,0.43,5.052892187606467,8.0,0.15,0.01,29.69961750842267,-51.0,-6.0
