time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,RTL_ALT
05:51:14.148,STABILIZE,-35.3632622,149.1652375,0,-0.000802805123385042,0.00105780060403049,0.02507769502699375,0.00012598116882145405,0.0002670598914846778,0.002085884567350149,0,1,-1000,1,0,0,-1,1,0,1500.0
05:51:14.350,STABILIZE,-35.3632622,149.1652375,0,-0.000802805123385042,0.00105780060403049,0.02507769502699375,0.00012598116882145405,0.0002670598914846778,0.002085884567350149,0,1,-1000,1,0,0,-1,1,0,1500.0
05:51:14.551,STABILIZE,-35.3632621,149.1652375,0,-0.0006276867934502661,0.0009904372273012996,0.024774355813860893,0.0002570317592471838,0.0003088515077251941,0.0020265791099518538,0,1,-1000,0,0,0,-1,2,1,1500.0
05:51:14.752,STABILIZE,-35.3632621,149.1652375,0,-0.0006276867934502661,0.0009904372273012996,0.024774355813860893,0.0002570317592471838,0.0003088515077251941,0.0020265791099518538,0,1,-1000,0,0,0,-1,2,1,1500.0
05:51:14.953,STABILIZE,-35.3632621,149.1652375,0,-0.0006276867934502661,0.0009904372273012996,0.024774355813860893,0.0002570317592471838,0.0003088515077251941,0.0020265791099518538,0,1,-1000,0,0,0,-1,2,1,1500.0
05:51:15.154,STABILIZE,-35.3632621,149.1652375,0,-0.0006276867934502661,0.0009904372273012996,0.024774355813860893,0.0002570317592471838,0.0003088515077251941,0.0020265791099518538,0,1,-1000,0,0,0,-1,2,1,1500.0
05:51:15.355,STABILIZE,-35.3632621,149.1652375,0,-0.0006276867934502661,0.0009904372273012996,0.024774355813860893,0.0002570317592471838,0.0003088515077251941,0.0020265791099518538,0,1,-1000,0,0,0,-1,1,1,1500.0
05:51:15.557,STABILIZE,-35.3632621,149.1652375,0,-0.0006276867934502661,0.0009904372273012996,0.024774355813860893,0.0002570317592471838,0.0003088515077251941,0.0020265791099518538,0,1,-1000,0,0,0,-1,1,1,1500.0
05:51:15.759,STABILIZE,-35.3632621,149.1652375,0,-0.0009172972640953958,0.0009525055647827685,0.024316923692822456,0.0001779928570613265,0.00022344832541421056,0.0017948029562830925,0,1,-1000,0,0,0,-1,1,1,1500.0
05:51:15.960,STABILIZE,-35.3632621,149.1652375,0,-0.0009172972640953958,0.0009525055647827685,0.024316923692822456,0.0001779928570613265,0.00022344832541421056,0.0017948029562830925,0,1,-1000,0,0,0,-1,1,1,1500.0
05:51:16.161,STABILIZE,-35.3632621,149.1652375,0,-0.0009172972640953958,0.0009525055647827685,0.024316923692822456,0.0001779928570613265,0.00022344832541421056,0.0017948029562830925,0,1,-1000,0,0,0,-1,1,1,1500.0
05:51:16.363,STABILIZE,-35.3632621,149.1652375,0,-0.0009172972640953958,0.0009525055647827685,0.024316923692822456,0.0001779928570613265,0.00022344832541421056,0.0017948029562830925,0,1,-1000,0,0,0,-1,1,1,1500.0
05:51:16.564,STABILIZE,-35.3632621,149.1652375,0,-0.0009172972640953958,0.0009525055647827685,0.024316923692822456,0.0001779928570613265,0.00022344832541421056,0.0017948029562830925,0,1,-1000,0,0,0,-1,1,1,1500.0
05:51:16.765,STABILIZE,-35.3632621,149.1652375,0,-0.0009172972640953958,0.0009525055647827685,0.024316923692822456,0.0001779928570613265,0.00022344832541421056,0.0017948029562830925,0,1,-1000,0,0,0,-1,1,1,1500.0
05:51:16.967,STABILIZE,-35.3632621,149.1652375,0,-0.0009172972640953958,0.0009525055647827685,0.024316923692822456,0.0001779928570613265,0.00022344832541421056,0.0017948029562830925,0,1,-1000,0,0,0,-1,1,1,1500.0
05:51:17.169,STABILIZE,-35.3632621,149.1652375,0,-0.0009172972640953958,0.0009525055647827685,0.024316923692822456,0.0001779928570613265,0.00022344832541421056,0.0017948029562830925,0,1,-1000,0,0,0,-1,1,1,1500.0
05:51:17.371,STABILIZE,-35.3632621,149.1652375,0,-0.0009172972640953958,0.0009525055647827685,0.024316923692822456,0.0001779928570613265,0.00022344832541421056,0.0017948029562830925,0,1,-1000,0,0,0,-1,1,1,1500.0
05:51:17.572,STABILIZE,-35.3632621,149.1652375,0,-0.0009172972640953958,0.0009525055647827685,0.024316923692822456,0.0001779928570613265,0.00022344832541421056,0.0017948029562830925,0,1,-1000,0,0,0,-1,1,1,1500.0
05:51:17.774,STABILIZE,-35.3632621,149.1652375,0,-0.0009172972640953958,0.0009525055647827685,0.024316923692822456,0.0001779928570613265,0.00022344832541421056,0.0017948029562830925,0,1,-1000,0,0,0,-1,1,1,1500.0
05:51:17.975,STABILIZE,-35.3632621,149.1652375,0,-0.0009172972640953958,0.0009525055647827685,0.024316923692822456,0.0001779928570613265,0.00022344832541421056,0.0017948029562830925,0,1,-1000,0,0,0,-1,1,1,1500.0
05:51:18.176,STABILIZE,-35.3632621,149.1652375,0,-0.0009172972640953958,0.0009525055647827685,0.024316923692822456,0.0001779928570613265,0.00022344832541421056,0.0017948029562830925,0,1,-1000,0,0,0,-1,1,1,1500.0
05:51:18.378,STABILIZE,-35.3632621,149.1652375,0,-0.0009172972640953958,0.0009525055647827685,0.024316923692822456,0.0001779928570613265,0.00022344832541421056,0.0017948029562830925,0,1,-1000,0,0,0,-1,1,1,1500.0
05:51:18.579,STABILIZE,-35.3632621,149.1652375,0,-0.0009076064452528954,0.0009279228979721665,0.023393724113702774,0.00016667909221723676,0.00020419189240783453,0.0016978236380964518,0,1,-1000,0,0,1,-1,1,1,1500.0
05:51:18.781,STABILIZE,-35.3632621,149.1652375,0,-0.0009076064452528954,0.0009279228979721665,0.023393724113702774,0.00016667909221723676,0.00020419189240783453,0.0016978236380964518,0,1,-1000,0,0,1,-1,1,1,1500.0
05:51:18.983,STABILIZE,-35.3632621,149.1652375,0,-0.0009076064452528954,0.0009279228979721665,0.023393724113702774,0.00016667909221723676,0.00020419189240783453,0.0016978236380964518,0,1,-1000,0,0,1,-1,1,1,1500.0
05:51:19.184,STABILIZE,-35.3632621,149.1652375,0,-0.0009726010030135512,0.0009350866894237697,0.023253265768289566,0.0003258333308622241,0.00016505102394148707,0.0018041784642264247,0,1,-1000,0,0,0,-1,1,1,1500.0
05:51:19.385,STABILIZE,-35.3632621,149.1652375,0,-0.0010039674816653132,0.000940840516705066,0.02316243015229702,0.00024503504391759634,0.00033177394652739167,0.0016994252800941467,0,1,-1000,0,0,0,-1,1,0,1500.0
05:51:19.586,STABILIZE,-35.3632621,149.1652375,0,-0.0010039674816653132,0.000940840516705066,0.02316243015229702,0.00024503504391759634,0.00033177394652739167,0.0016994252800941467,0,1,-1000,0,0,0,-1,1,0,1500.0
