,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
02:22:30.079,226244.0,0.6,0.3,-9.8,0.267280283587013
02:22:33.086,159655.0,0.7,0.7,4.0,1.1779121685604932
02:22:36.095,190195.0,0.5,1.9,3.3,2.2876919732907863
02:22:39.105,213138.0,0.1,1.5,-0.8,2.7795080433398667
02:22:42.118,268683.0,0.9,0.2,-9.7,0.7430723882292967
02:22:45.126,107069.0,0.8,0.5,2.7,2.9580130202748935
02:22:48.134,193530.0,0.9,0.4,-5.0,2.071414390171686
02:22:51.142,133233.0,0.4,2.0,-2.5,1.9764733202161562
02:22:54.147,38487.0,0.2,2.0,5.4,0.40253269679132564
02:22:57.148,24849.0,0.5,0.3,8.5,0.5327090845095431
02:23:00.153,54310.0,0.2,1.9,7.2,1.9196859350570448
02:23:03.163,166108.0,0.9,0.9,8.5,2.930103738718488
02:23:06.168,83103.0,0.5,0.7,4.5,0.939544840705912
02:23:09.180,165787.0,0.4,1.0,-2.3,0.4073082556620918
02:23:12.185,42388.0,0.7,1.3,-7.1,2.7909025718527074
02:23:15.198,240092.0,0.5,0.3,-5.3,2.644113350468614
02:23:18.205,39080.0,0.9,1.4,-1.2,2.1809601271477215
02:23:21.215,76551.0,0.5,1.0,9.6,1.9692374283844793
02:23:24.225,168921.0,0.9,1.8,4.2,2.560076708752221
02:23:27.239,242971.0,0.1,0.3,-8.3,0.5116875326194902
02:23:30.252,224006.0,0.9,0.6,-0.4,1.0512195394810049
02:23:33.263,187782.0,0.2,1.6,-4.6,2.454131988921569
02:23:36.273,205038.0,0.8,0.6,-2.6,0.27864139589772796
02:23:39.282,133743.0,0.2,0.4,-7.1,0.3116037012054084
02:23:42.292,178291.0,0.3,1.8,-5.8,2.989569873087734
02:23:45.303,258338.0,0.2,0.9,-9.1,1.197060383442885
02:23:48.318,145855.0,0.2,0.1,-0.2,0.7855869233101476
02:23:51.326,150244.0,0.8,1.5,-7.0,2.164093125536774
02:23:54.332,51899.0,1.0,0.3,-7.8,1.6968088437951612
02:23:57.345,242410.0,0.2,0.3,8.8,2.7245292324075048
02:24:00.355,173718.0,0.5,1.7,-7.5,2.2986349379658275
02:24:03.359,65770.0,0.4,0.5,-1.6,2.0279669552063595
02:24:06.371,231168.0,0.5,1.6,-1.6,1.9035048101084107
02:24:09.384,283285.0,0.3,0.9,5.5,1.1296756832104582
02:24:12.391,78369.0,0.4,2.0,7.9,1.7358649066199532
02:24:15.404,299765.0,0.4,0.2,6.8,1.9534667406711637
02:24:18.409,44867.0,0.2,1.0,2.7,0.3786084239890444
02:24:21.415,129063.0,0.3,0.3,-8.0,1.6355843599346946
02:24:24.437,124130.0,0.4,1.2,8.0,0.7011328367061592
02:24:27.446,162819.0,0.4,1.7,7.9,2.4455784167440964
02:24:30.458,286721.0,0.5,0.3,8.8,2.219189630600159
02:24:33.461,35004.0,0.4,0.3,3.7,2.4969669769748277
02:24:36.464,28102.0,0.5,0.7,9.7,0.947469423902745
02:24:39.472,108666.0,0.9,0.6,-5.5,0.9304316259123149
02:24:42.483,184922.0,0.5,1.5,-3.8,0.8994771114727349
02:24:45.491,137837.0,0.7,0.2,-2.1,0.399138030660121
02:24:48.505,275396.0,0.3,0.9,1.8,1.64167451112925
02:24:51.510,63131.0,0.6,1.4,3.3,0.9913947325850478
02:24:54.522,270563.0,0.5,1.5,-0.7,0.6626530401705087
02:24:57.524,2391.0,0.3,1.3,9.0,2.5810100838209515
02:25:00.532,143081.0,0.3,1.0,0.2,1.795976339060934
02:25:03.560,217063.0,0.6,0.2,3.6,0.7836262500096574
02:25:06.570,189576.0,0.2,1.5,7.0,1.4228926316960087
02:25:09.573,48059.0,0.1,1.2,8.2,0.44309400871799454
