,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
01:42:20.371,85165.0,0.3,1.9,-2.7,2.564718310620095,3.0,14260.307275263604,24214.0,570.0,2.943074672746333
01:42:23.373,11891.0,0.9,0.2,-5.2,2.297899149750165,2.4,20070.16166265092,1400.0,170.0,2.2073419808393613
01:42:26.386,254227.0,0.8,0.6,-0.1,2.20490448751038,0.8,10829.20680117242,24297.0,810.0,1.435018466777204
01:42:29.390,9613.0,0.5,1.9,-6.5,1.7951221315215335,0.4,5991.700089275053,25987.0,460.0,1.2526418896239044
01:42:32.395,18003.0,0.3,0.9,-8.7,1.42496214595091,3.6,6751.418392422969,8165.0,580.0,1.6671995682961354
01:42:35.401,77498.0,1.0,1.0,5.3,2.4663539749074,2.7,315.45897514539126,15518.0,810.0,2.158751394221323
01:42:38.415,292409.0,1.0,0.4,-3.5,1.015940059438308,0.9,24917.02444876124,19034.0,590.0,1.019349033000439
01:42:41.419,1784.0,0.7,1.7,-2.4,1.483248120683983,2.9,3822.072671798284,14447.0,940.0,1.1637045641136117
01:42:44.428,110385.0,0.2,0.3,0.2,1.8119697285787844,1.2,14779.394396044034,406.0,190.0,2.21660993140894
01:42:47.447,258022.0,0.8,0.3,2.0,2.21398038799465,4.0,17827.582179506764,12979.0,30.0,2.741136628483525
01:42:50.452,23681.0,0.3,1.5,-2.3,1.097163532219179,3.3,7114.659911449693,23123.0,650.0,2.114528136650243
01:42:53.466,261926.0,1.0,1.7,1.2,2.9004534460553737,4.3,15517.138299389986,2677.0,590.0,2.293756232260038
01:42:56.478,225792.0,0.9,1.7,7.0,2.4897421097794545,0.3,31183.92570911083,3620.0,610.0,1.3714571696280795
01:42:59.487,212313.0,0.3,0.6,-1.4,2.230971534523466,3.8,13910.600082599103,17262.0,960.0,1.6019119478709367
01:43:02.497,221244.0,0.2,1.9,-5.1,1.8007509577438443,4.7,1600.2571248163017,6002.0,840.0,2.8250114993268705
01:43:05.507,151062.0,0.5,2.0,8.7,1.1022554262282416,1.2,10606.369575080997,16780.0,940.0,1.4532775122833803
01:43:08.519,238416.0,0.3,0.4,6.0,0.5360717029076785,1.1,1468.450822955023,25460.0,710.0,2.3924846409311176
01:43:11.525,103988.0,0.8,2.0,-9.6,0.5751168491581623,2.9,12178.122405370084,14919.0,220.0,1.2814290061479874
01:43:14.538,233913.0,0.8,2.0,5.7,0.951980004191218,1.4,20819.482358577865,65.0,270.0,1.9168381893035225
01:43:17.544,43303.0,0.9,1.6,-9.2,0.3789793381546027,2.2,26098.58559912097,18878.0,740.0,1.684261636053642
01:43:20.550,116465.0,0.9,0.7,8.3,1.528464717824931,4.9,1259.7600445308706,27349.0,950.0,2.306531629456627
01:43:23.555,12296.0,0.2,1.1,3.0,2.9341892397875022,1.9,25416.6217311534,25109.0,100.0,1.4446204898354482
01:43:26.561,85929.0,0.7,0.1,1.2,1.8581286615102388,2.4,14366.17782327696,3813.0,500.0,2.860484090749625
01:43:29.569,106506.0,0.5,0.4,-6.4,0.9636620234679928,1.1,28423.77455621011,12588.0,730.0,2.5376326295626352
01:43:32.579,96904.0,0.2,0.6,6.9,0.5872053808294725,3.4,28873.604267882107,18699.0,480.0,2.018745533215834
01:43:35.593,239636.0,0.9,1.5,-6.6,0.6808373928083988,2.5,22606.5800809923,7749.0,780.0,1.2354524331230037
01:43:38.607,255903.0,0.6,1.8,4.8,1.3713276531878276,4.9,31549.571262962098,25610.0,300.0,2.00010619764082
01:43:41.619,220022.0,0.3,0.4,9.4,0.5901831417894929,1.9,4519.731775791068,15365.0,550.0,2.525126135848617
01:43:44.628,141083.0,0.3,0.2,7.3,2.810120987445448,3.6,1462.2967745129956,3876.0,870.0,2.914813421606105
01:43:47.634,36796.0,0.3,1.2,-1.4,2.329106236969662,3.5,21625.91998413289,28680.0,930.0,2.785661916504095
01:43:50.644,128194.0,0.6,0.6,-6.9,2.1959628448768305,1.8,23006.77028401639,28862.0,420.0,1.711639695174102
01:43:53.655,132109.0,0.1,0.3,-5.8,1.9459918920581705,3.8,11463.386259148152,30784.0,200.0,2.812623095273566
01:43:56.675,66264.0,0.2,2.0,1.2,1.8931286878456344,2.9,32121.32152081241,26669.0,940.0,1.6929708878496557
01:43:59.694,199752.0,0.9,0.8,1.8,2.0357203409124605,3.8,12810.56271207381,23106.0,580.0,1.4678495813448205
01:44:02.697,21123.0,0.4,0.8,9.7,0.5364922209527945,2.6,13851.681410415358,14813.0,580.0,1.9965367858243808
01:44:05.702,5719.0,0.7,0.8,7.2,2.885261510680307,0.2,7110.953101077424,17258.0,690.0,2.3932459086064712
01:44:08.708,41119.0,1.0,1.5,-6.3,0.439169269042823,2.1,23659.563470033583,10953.0,950.0,2.78920369423028
01:44:11.723,248302.0,0.1,1.4,7.8,1.4296594747495868,3.5,5575.956674825628,25727.0,360.0,2.99997498176694
01:44:14.729,143283.0,1.0,0.4,5.6,1.7861565227867793,2.1,14319.796279081442,497.0,460.0,2.70090497840512
01:44:17.732,13179.0,0.8,1.6,-6.2,1.9396392421575808,3.5,30746.90452778011,7518.0,640.0,1.0085212552316287
01:44:20.739,69400.0,0.5,1.5,-9.3,2.8176434445943275,0.2,11398.396785255489,18006.0,720.0,2.0419448210483755
01:44:23.753,245348.0,0.3,0.7,-5.9,2.3388761862481515,1.2,14393.2065215894,27235.0,260.0,1.881430268719774
01:44:26.761,46489.0,0.2,0.1,-4.5,2.505032327972804,4.6,31579.264495850643,27501.0,310.0,1.334331311803071
01:44:29.778,139053.0,0.1,1.6,-5.0,2.4964512245844777,2.7,5360.4096181016885,12077.0,960.0,1.5721998181565462
01:44:32.790,201879.0,0.4,1.4,7.0,1.412231497863199,4.8,2456.99029404312,3602.0,890.0,2.3708984986465
01:44:35.805,294144.0,0.2,1.5,-6.0,1.5596955349270378,1.0,4576.373794911871,20881.0,770.0,2.877422184678091
01:44:38.815,128099.0,0.7,1.5,-4.2,0.3624351716574323,3.0,15.007462190535374,18404.0,370.0,2.8983547220535977
01:44:41.821,80975.0,0.1,0.3,9.5,0.785540634596605,4.8,27288.79363156087,22891.0,970.0,1.3715794363040672
01:44:44.824,43774.0,0.6,1.6,-1.4,2.6372722941087656,4.4,16826.180227946374,77.0,970.0,2.0542074902861884
