,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
02:13:13.147,33129.0,0.1,1.3,-3.7,1.308310076553667,4.0,3155.9862294754216,7281.0,620.0,1.999511920027453,88.886145067379,158.83320821814684,176.02275497511107,560.0,4.728194187039843
02:13:16.152,27096.0,0.1,0.4,5.0,1.8284319635192574,3.9,29791.26537730328,5410.0,740.0,2.2880509175852746,57.276091508337906,167.8809073394592,162.52789136193195,4.0,87.55888991349062
02:13:19.163,165390.0,0.1,1.7,-2.3,1.2965594898823085,3.3,11013.25510230418,26768.0,350.0,1.911671692499116,60.19151702714857,132.80378168293223,117.9214381763001,935.0,159.4073794434577
02:13:22.174,172505.0,0.8,0.4,-5.5,0.5247332868285166,0.7,30170.23382626637,31338.0,770.0,2.25827248827419,23.52431931469971,177.3491912919729,53.79823223297903,267.0,137.00953257205578
02:13:25.179,27069.0,0.2,0.6,-5.8,0.6290742041842745,4.0,14565.810913239247,22999.0,670.0,2.740359907543896,41.60617075808617,179.78749429388918,158.54992004050786,808.0,203.85440476283253
02:13:28.187,105619.0,0.7,1.4,-1.5,0.4854404306068605,4.1,17598.591029298404,1617.0,60.0,2.569963587176283,20.2292398664567,66.14711168207742,68.88069471412737,390.0,91.92516277076015
02:13:31.194,69502.0,0.1,2.0,-4.9,2.3795917595536458,2.5,3453.892220944402,13484.0,260.0,2.156648145401489,60.304906388666225,80.35012945837416,51.708678714732216,109.0,52.2157157738946
02:13:34.203,135152.0,0.7,0.1,4.0,1.5886735383950068,2.0,30900.502492598214,27714.0,420.0,1.2494374938813475,39.19850613885268,88.70812666941782,67.64978214230777,640.0,96.84839923900925
02:13:37.213,178356.0,0.8,0.1,7.1,2.673782963981491,3.4,666.5662018533819,2522.0,60.0,1.2821660576028355,11.011579530014066,62.806536347535626,128.70221698438428,540.0,149.5039644345522
02:13:40.226,206509.0,1.0,0.7,8.8,1.8889310290258958,1.3,17922.567216248844,22824.0,770.0,2.4160890342197443,8.911253367085928,120.319252021867,55.49698483529254,851.0,138.09528910972548
