,WPNAV_SPEED,WPNAV_SPEED_DN,H_COL_LAND_MIN,ATC_ANG_LIM_TC,FENCE_MARGIN,WPNAV_SPEED_UP,RTL_SPEED,AROT_TARG_SP,CAM_DURATION,FFT_NUM_FRAMES,PILOT_TKOFF_ALT,IM_STB_COL_1,IM_STB_COL_4,ACRO_Y_EXPO,ACRO_RP_EXPO,PILOT_Y_EXPO,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,FHLD_BRAKE_RATE,H_CYC_MAX,IM_STB_COL_2,IM_STB_COL_3,PSC_POSZ_P,ADSB_LIST_ALT,CHUTE_ALT_MIN
13:15:42.449,1020.0,210.0,-0.2,4.610544132022218,3.529693866752719,410.0,750.0,850.0,41.281213628875,3.615704523888681,70.0,27.0,82.0,0.5186563285266041,-0.2221659874671998,-0.34892140334329136,189.0,14.682282414311631,10.420307761324333,3500.0,53.0,28.0,1.2207809346614171,15325.570094951625,10793.0
13:15:45.464,420.0,140.0,-1.9,7.619639787218322,3.601548110563934,810.0,900.0,1700.0,35.114487993426415,2.3879571136763955,770.0,98.0,42.0,0.04676373279253765,0.055358150199566025,-0.24875314040803215,35.0,36.8246307148007,8.811228900244997,3900.0,88.0,66.0,1.936044891500662,28786.868146439825,31606.0
13:15:48.477,320.0,180.0,-3.6,8.876954378309469,3.8641121939204206,760.0,1200.0,1300.0,36.466612876133794,6.58651348349741,310.0,66.0,1.0,0.8858260148240908,0.2973717041090581,0.21809801857805233,27.0,14.240763414580936,2.6483919277260775,3500.0,67.0,68.0,1.61621247671856,26532.464715902173,4581.0
13:15:51.485,970.0,380.0,-0.8,0.6700088026662153,1.537884227458305,210.0,850.0,1600.0,36.662847219669715,4.426912424986234,180.0,94.0,67.0,0.7145908423644887,0.3731676632337718,0.8287917661359745,189.0,24.97649468373592,5.652527551420592,2700.0,49.0,33.0,2.5883242032634324,12551.293588219874,21667.0
13:15:54.503,1220.0,40.0,-1.0,4.1310146396303935,4.7936943754792445,510.0,50.0,2000.0,41.75893537960961,6.164123837487607,750.0,27.0,90.0,-0.6468201463206803,0.12884719831783087,0.05921054994856534,53.0,21.817144856335734,2.8353604495969327,400.0,87.0,80.0,1.652889465738502,16737.40109998626,26408.0
13:15:57.528,270.0,480.0,-0.7,2.497619249722444,9.917036871528305,310.0,350.0,1100.0,30.136263835856557,0.6349024988663983,300.0,17.0,88.0,-0.06139701472554371,-0.21377243883586677,0.8023299474726464,106.0,14.397582361738692,5.323108046138182,200.0,16.0,88.0,2.419531048358578,29296.017561994435,26527.0
13:16:00.557,1620.0,320.0,-1.2,9.17460757217643,1.3228270599081566,710.0,1150.0,900.0,8.58998846818147,5.577353465194775,810.0,46.0,94.0,-0.6040296955800173,0.5281560165508947,-0.18682834526984116,181.0,74.91193801458395,9.003889777997827,3400.0,81.0,100.0,2.822012627031415,14646.565718079934,30184.0
13:16:03.570,1520.0,300.0,-0.4,4.187240329401515,3.031050191879146,760.0,1350.0,900.0,1.0801878266240406,0.6425462634248174,160.0,89.0,98.0,-0.12380384877013495,0.8846635060098023,0.6543910269175954,242.0,43.6627549066403,7.4369726934207,200.0,25.0,52.0,1.1742575339362313,13057.122976352719,711.0
13:16:06.582,1570.0,30.0,-2.2,5.811674779104098,9.516763428997583,410.0,150.0,1000.0,36.018071086140054,3.4544359125917428,760.0,8.0,81.0,0.18733122931165447,0.5772294753923268,0.9591589819259827,82.0,3.707199897253688,26.916656843381684,2100.0,34.0,67.0,1.852138187988384,23093.337609566133,28768.0
13:16:09.600,670.0,400.0,-2.1,1.7811407477783645,5.760501264955389,560.0,1400.0,950.0,49.67211479815536,2.2306108231762236,950.0,63.0,25.0,0.049909451805981275,0.8371442177305324,-0.462932623087056,189.0,54.284128483614744,25.480513563235125,700.0,95.0,26.0,1.5794565736793456,11130.202655919205,30032.0
13:16:12.609,570.0,30.0,-4.6,0.7237222857580805,7.732760224190301,210.0,1300.0,1300.0,35.85263965277895,7.439764199594323,540.0,22.0,3.0,-0.42546891556097466,0.205646999480257,0.7666088931199597,55.0,94.54409382251171,4.579273349773938,2900.0,24.0,29.0,2.56097015218514,31071.223966813297,20480.0
13:16:15.615,1370.0,270.0,-3.4,7.990920681355673,1.095464893948645,110.0,50.0,1400.0,47.064222381219594,6.51626586487639,800.0,69.0,96.0,-0.5417119971856155,-0.44753405202727187,-0.02237946006460728,194.0,51.111086238095936,21.462155713894887,3700.0,86.0,8.0,2.047978378715838,31977.456712395564,4754.0
13:16:18.631,120.0,60.0,-3.1,4.581413957801915,7.087851261992219,910.0,550.0,950.0,38.48255558374211,0.4701881311135745,110.0,88.0,97.0,-0.12632143194740708,-0.1894847651137027,0.9441492357362256,171.0,29.803961312172866,2.6432181334232983,3900.0,10.0,32.0,1.9114004965629312,15407.140767325849,29274.0
13:16:21.642,1320.0,70.0,-1.3,9.906805150415106,5.4605463028178995,660.0,1500.0,1950.0,3.3045537752450507,6.254438171710349,810.0,43.0,15.0,-0.13566254670697742,-0.17253738860638157,0.7898977147371269,237.0,6.059818717926769,27.146078527797755,500.0,23.0,27.0,1.51836043092119,25349.103160523046,24573.0
13:16:24.650,1920.0,60.0,-2.8,7.7361107628029515,4.372983240292661,260.0,1550.0,1300.0,5.9629842565025735,0.3111046018420929,950.0,97.0,98.0,0.35225065178128157,0.592784611478206,0.030901766899392946,165.0,72.38869413081073,29.661594727239763,1700.0,82.0,48.0,1.489099254461803,5488.484999555395,17078.0
13:16:27.659,770.0,430.0,-1.3,6.7136571915411585,8.8036992689617,710.0,1250.0,1700.0,48.79571857170592,0.34860068757090357,320.0,38.0,56.0,0.2775863665485536,-0.31113978100882433,0.5184490406451412,225.0,49.230984363596484,2.95324048999704,2500.0,6.0,18.0,2.032337179980826,15331.369881464678,14622.0
13:16:30.673,1020.0,140.0,-1.2,6.337641355566885,2.9949203842888226,310.0,400.0,1450.0,43.62742340227413,6.944277250400866,180.0,66.0,87.0,-0.14406224636957765,-0.27463231624836426,-0.49147520034250103,27.0,76.550313041167,16.820124863552582,4200.0,82.0,30.0,2.5825436442173784,314.9523865165341,24316.0
13:16:33.686,120.0,400.0,-4.5,9.321793465717302,5.257969168071268,560.0,1600.0,850.0,3.273591538257942,1.8553200331792308,20.0,14.0,96.0,-0.32560507356914636,0.5714343859286266,-0.1409797736138253,64.0,63.93341311030852,10.260124988978871,100.0,23.0,26.0,1.8113555419769782,25643.067997416118,27100.0
13:16:36.725,2020.0,110.0,-4.8,1.8962926617779199,9.184111561179716,610.0,1750.0,1900.0,7.389852431671712,2.6095704802473687,270.0,56.0,7.0,-0.7809743325252035,0.08145500085681134,0.26635070575214426,197.0,20.379086699991188,26.584624978578475,3100.0,13.0,30.0,2.554037892420035,23363.765136380138,7795.0
