,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
09:36:25.377,1.5,25.2824283844384,117.0,3371.0,3.8132839961083613,952.3942981073637,4069.4652389122725,20.0,20.0,40.0,63.0,82.0,26.0,85.0,15.0,33.0,117.0,12.0,4.0,12.0,120.0,113.0,98.5982712645481,8.607994648620675,15.0
09:36:28.396,0.8,20.548926473449313,48.0,3263.0,1.6594928044853678,2920.121537193196,162.2243531504285,20.0,40.0,80.0,83.0,51.0,14.0,30.0,4.0,12.0,49.0,12.0,113.0,86.0,118.0,64.0,62.915215802638095,2.3923207020559563,40.0
09:36:31.404,1.8,90.22668548997243,200.0,3672.0,2.7733461574651432,1451.2133506244818,124.7753490210469,130.0,20.0,10.0,78.0,54.0,4.0,10.0,70.0,55.0,56.0,80.0,3.0,74.0,26.0,117.0,115.0525245018652,17.69236778604929,50.0
09:36:34.411,1.2,44.837854285104655,65.0,737.0,4.492435072777498,1992.1956826937824,1300.4684356851146,60.0,120.0,220.0,38.0,53.0,20.0,120.0,35.0,17.0,89.0,120.0,17.0,118.0,11.0,103.0,100.41657862463207,17.498386483667698,40.0
09:36:37.421,0.8,89.39683083696625,113.0,319.0,0.44680309417461206,2334.034459044488,3700.40531817246,130.0,100.0,70.0,86.0,57.0,12.0,21.0,46.0,112.0,71.0,69.0,103.0,116.0,116.0,66.0,55.59549948808316,9.490234119962416,35.0
09:36:40.427,1.6,51.74527317958731,194.0,4573.0,0.8782639162443352,535.0777644551348,2609.480941915189,70.0,110.0,170.0,18.0,96.0,32.0,27.0,114.0,86.0,77.0,97.0,118.0,45.0,49.0,17.0,116.66914980580984,9.791284348400543,50.0
09:36:43.440,0.3,82.6584960503173,148.0,2041.0,1.4790943597269735,1742.7866003426373,660.2360418912197,80.0,50.0,140.0,86.0,98.0,14.0,72.0,1.0,44.0,85.0,44.0,66.0,87.0,19.0,37.0,90.62779256849271,17.177151386462384,15.0
09:36:46.454,0.5,78.47538333843039,99.0,928.0,2.1009846147168902,691.8611522727542,1392.4556048704444,10.0,110.0,120.0,96.0,48.0,26.0,37.0,76.0,8.0,71.0,90.0,76.0,120.0,89.0,92.0,38.85419655880206,15.015073062700958,35.0
09:36:49.465,1.6,45.048760077729945,228.0,3094.0,1.9967957712741393,15.013502178114784,1112.497097329981,100.0,40.0,230.0,89.0,39.0,32.0,5.0,8.0,31.0,82.0,17.0,66.0,62.0,26.0,112.0,47.08217857674459,4.741904697749417,20.0
09:36:52.480,0.2,57.15347835177214,181.0,3318.0,3.129136574570446,2279.3954845961866,1342.2179242378631,40.0,40.0,220.0,8.0,8.0,4.0,110.0,27.0,49.0,88.0,62.0,94.0,92.0,76.0,109.0,9.574818903698496,14.848880341581191,35.0
09:36:55.490,0.1,71.96890312815775,91.0,4513.0,4.817773223806953,866.8687136363566,1662.8426569040664,40.0,60.0,80.0,45.0,34.0,6.0,85.0,11.0,105.0,106.0,109.0,53.0,21.0,66.0,20.0,96.6053478761138,11.951853684762758,50.0
09:36:58.501,2.0,42.87674117137819,86.0,2388.0,1.3389409638633112,231.7954955967748,3831.2090838923,10.0,40.0,140.0,49.0,18.0,17.0,47.0,13.0,36.0,40.0,51.0,119.0,67.0,53.0,80.0,110.97900832009209,7.74009112558135,40.0
09:37:01.510,1.6,41.01410409710567,136.0,2029.0,3.369408257612356,1988.3796754960147,3076.105884419513,10.0,100.0,130.0,14.0,58.0,11.0,46.0,116.0,22.0,107.0,96.0,61.0,68.0,73.0,93.0,4.146467468713244,16.9456149156057,20.0
09:37:04.516,1.9,10.740083103649527,49.0,4905.0,3.2843485976778193,3341.0750384233725,4023.9683342964395,10.0,60.0,80.0,2.0,52.0,30.0,24.0,68.0,118.0,75.0,73.0,29.0,103.0,110.0,105.0,51.04712385042272,15.718581531232457,35.0
