,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
01:08:29.430,17871.0,0.2,0.2,-1.3,1.4207024071806122
01:08:32.449,141060.0,0.7,0.9,4.4,0.3868267709545893
01:08:35.457,147499.0,0.8,0.9,9.6,1.3322391711695796
01:08:38.466,178645.0,0.4,1.4,6.0,0.29072661420984613
01:08:41.475,139271.0,0.6,2.0,-7.2,0.2879791268160845
01:08:44.481,121614.0,0.9,1.2,3.7,1.1646739663765073
01:08:47.493,296228.0,1.0,0.5,7.1,0.3933376672760718
01:08:50.505,297871.0,0.4,1.6,3.8,1.2804134130027582
01:08:53.515,221091.0,0.6,1.4,2.2,1.8668063364545082
01:08:56.521,98417.0,0.8,1.3,-1.6,1.0512113075866505
01:08:59.522,1476.0,0.7,1.0,2.3,0.5683435028454846
01:09:02.530,195074.0,0.5,0.8,2.2,1.1724133209961587
01:09:05.544,254551.0,1.0,1.5,3.1,0.8933243952470484
01:09:08.564,233712.0,0.8,0.9,9.2,0.29674167429116177
01:09:11.572,65331.0,0.1,2.0,-5.4,1.530642292335555
01:09:14.585,250397.0,0.9,0.8,-6.4,1.4020335233487717
01:09:17.597,220981.0,0.1,1.2,-2.0,1.81423577544822
01:09:20.604,116224.0,0.1,1.2,4.3,1.5155336488186608
01:09:23.613,157468.0,0.1,1.3,-1.8,1.9576467822494632
01:09:26.623,171311.0,0.6,0.9,-0.6,1.810090177886372
01:09:29.636,179873.0,0.8,1.9,-4.3,1.309854437632223
01:09:32.643,94863.0,0.4,0.7,2.6,1.1755953395819831
01:09:35.654,211918.0,0.2,1.0,2.3,1.883852160068851
01:09:38.660,50274.0,0.7,0.6,-7.1,1.351745324228279
01:09:41.672,248893.0,0.8,0.5,-0.2,2.8670548860679674
01:09:44.686,249502.0,0.2,1.3,-4.9,2.947554165251545
01:09:47.694,9245.0,0.3,1.5,8.3,2.2204882055029898
01:09:50.707,254920.0,0.4,0.4,-7.2,0.8173904602625661
01:09:53.717,172002.0,0.7,2.0,8.5,1.5847256580443472
01:09:56.718,10801.0,1.0,0.4,5.9,0.41936338882297763
01:09:59.731,212828.0,1.0,2.0,-6.6,1.3393574901490894
01:10:02.737,64484.0,0.4,0.5,-1.8,2.903544176221202
01:10:05.744,88785.0,0.5,0.2,6.1,1.7525738969979752
01:10:08.749,42953.0,0.5,0.4,2.8,1.583870628124102
