,INS_HNTC2_ATT,INS_HNTCH_ATT,FOLL_SYSID,FOLL_OFS_Z,FOLL_POS_P,FOLL_OFS_X,FOLL_DIST_MAX,FOLL_OFS_Y,EK3_GPS_VACC_MAX,EK2_RNG_USE_HGT,EK3_RNG_USE_HGT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD,AHRS_YAW_P,ADSB_LIST_ALT,CHUTE_ALT_MIN,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,FS_DR_TIMEOUT,LGR_DEPLOY_ALT,LGR_RETRACT_ALT,ATC_ANG_LIM_TC
09:35:18.334,18.255854084942527,48.4474795287277,157.17779034973893,-58.0,0.65,87.0,589.5099111919126,-52.0,5.5,9.0,65.0,3.0,2.5,0.2,30586.21782096394,16730.0,0.9,1.7,370.0,1.8210842463158843,69.85413005385769,54.11874967912126,317.0,168.0,2.594227003409976
09:35:21.360,23.448117951621292,27.133508171433558,113.1224562123545,-1.0,0.86,-33.0,593.4539294087435,64.0,9.0,46.0,41.0,5.5,3.5,0.3,5014.975691274778,15876.0,0.7,1.9,230.0,2.5479013595066693,4.351714996706564,61.57773891975498,261.0,318.0,1.335643308580111
09:35:24.370,8.875443781462154,36.461078161135895,244.2237589923156,0.0,0.13,-13.0,375.5312740323141,31.0,2.4,41.0,61.0,6.0,3.5,0.3,26324.603892210464,25539.0,0.2,1.1,640.0,2.5076918837505033,96.79258226668829,1.0623915516362237,42.0,770.0,9.064247087681293
09:35:27.381,13.43196269741409,16.479894998286934,38.75403453219118,89.0,0.66,10.0,603.7784275274469,16.0,9.8,43.0,14.0,3.5,3.5,0.23,20973.106047363777,3527.0,0.3,0.7,880.0,2.276855724778901,33.81584900142188,60.301150726967094,315.0,289.0,5.122447554338297
09:35:33.979,17.06921977808463,23.192332095733313,247.6235376076878,-2.0,0.81,70.0,180.466099328194,74.0,1.7,39.0,52.0,2.5,3.0,0.27,25604.634441688548,22777.0,0.7,0.3,610.0,2.549415235521331,28.338999438553753,64.61080567759599,580.0,12.0,6.774613867124706
09:35:36.998,35.82832685965694,38.013072182812,84.61071452071614,-63.0,0.89,10.0,93.55713000901626,-73.0,2.6,67.0,33.0,4.0,4.0,0.2,20698.732977044998,23814.0,0.5,2.0,590.0,1.9032302388564724,80.03123021355951,78.75154087855336,119.0,410.0,0.6013153081461435
09:35:40.012,6.3271953219269275,21.072051442552418,201.75965889558486,-6.0,0.41,-23.0,671.704024304913,63.0,9.9,51.0,69.0,5.5,2.5,0.21,16810.7959773059,16646.0,0.6,1.2,760.0,2.924429509015062,99.60648495205398,68.19208305180875,984.0,601.0,1.581983101811221
09:35:43.027,48.45848089477605,21.222381803444225,228.17360758191217,47.0,0.75,93.0,186.80826624711108,-90.0,4.4,41.0,30.0,5.5,6.0,0.19,21165.204365149042,20050.0,0.9,0.1,530.0,1.1343651146319416,18.409130265188125,73.62074311889555,773.0,874.0,8.464026870341733
09:35:46.040,28.778901484629998,43.12430181727029,36.26871724430491,-48.0,0.79,16.0,62.621266208828125,-46.0,0.6,32.0,32.0,5.5,4.0,0.19,16926.39943828871,27467.0,0.4,1.4,550.0,2.4413368068201624,0.5735264753169869,68.53453746066052,151.0,312.0,2.276504445662006
09:35:49.049,36.7689749167475,8.141289543857534,207.35488348565195,73.0,0.86,49.0,523.6101945916181,-76.0,8.7,18.0,47.0,6.0,6.0,0.28,26336.687450644564,1943.0,0.2,0.6,880.0,2.6385618972745966,83.53974537568989,30.203198768338694,819.0,30.0,3.0081562857527198
09:35:52.057,34.89028288349499,35.810341416156774,191.57389723994967,-50.0,0.11,-41.0,242.32934377874926,-9.0,8.2,44.0,30.0,3.5,5.5,0.24,13548.223358721767,507.0,0.2,0.8,150.0,1.5333463406538719,93.06888897804107,74.68849063328906,456.0,639.0,9.864455749533523
09:35:55.064,6.656126574737109,33.392852661294654,139.52890924451708,93.0,0.73,-17.0,175.39714414389275,9.0,1.0,11.0,61.0,5.5,6.0,0.22,8008.531929368394,4824.0,0.5,1.8,790.0,1.4908452495762194,23.583285610585566,105.8440242050922,132.0,399.0,4.607953090779795
09:35:58.070,36.791624053115925,26.196234792201043,213.04961868170247,24.0,0.91,-69.0,165.56719637989738,2.0,8.0,44.0,16.0,5.0,2.5,0.28,1076.0168542221866,20081.0,0.7,0.5,40.0,2.3854806482178397,73.6157769823142,82.01591334848612,58.0,431.0,8.236858578191269
09:36:01.085,30.471362904919314,11.312148092505113,180.13932162348863,-53.0,0.97,71.0,111.99969805649881,-24.0,7.1,9.0,17.0,3.0,4.0,0.14,12511.443596106357,14004.0,0.8,0.1,110.0,2.465624945041709,89.1668966113003,68.67884982304398,921.0,675.0,5.409047047406601
09:36:07.684,18.285535496182106,15.582243551469478,229.5094524977026,-35.0,0.04,-65.0,408.6505140627085,62.0,4.7,64.0,46.0,4.0,3.5,0.34,4683.38519485774,24806.0,0.5,0.9,880.0,2.580041433835105,44.87310221756269,75.73646051944714,106.0,195.0,4.71134947441721
09:36:10.696,22.020318042667533,48.88138094163824,98.7458072580913,51.0,0.52,40.0,428.0424922555006,25.0,1.3,9.0,61.0,3.0,4.5,0.15,27996.37948254579,29511.0,0.5,1.0,10.0,2.1305801531121915,33.07065441944875,6.724897211866101,71.0,738.0,8.113920893690878
09:36:13.710,36.18436469127063,22.303196831050176,23.25129312064172,-77.0,0.39,-34.0,78.46093258599132,20.0,8.5,35.0,2.0,3.5,5.0,0.26,8564.756443076534,25579.0,0.4,1.5,180.0,2.5077225538481667,54.21302856180521,26.1593528746814,231.0,627.0,7.799868377699013
09:36:16.719,24.283445637716543,45.491412888899426,19.6444210924677,-13.0,0.94,-90.0,232.25370262538618,-61.0,5.2,40.0,20.0,4.5,3.5,0.38,29065.566920634305,18449.0,0.8,1.4,230.0,1.3065200968267419,30.196395174344307,14.3242992328162,218.0,689.0,3.2228097378035794
09:36:19.734,40.358858278727396,12.175054981813615,198.57088396428603,29.0,0.98,23.0,489.4644036399263,66.0,6.0,7.0,66.0,5.0,4.5,0.11,6764.153456301083,8172.0,0.6,0.3,250.0,2.419025866808016,23.542230756332163,53.25181381267755,460.0,315.0,6.758155059226937
09:36:22.741,34.86957501087528,29.106810021390483,252.55082682973907,-43.0,0.22,55.0,990.3738986971356,84.0,3.7,36.0,52.0,5.5,3.0,0.19,7164.737260265392,2292.0,0.8,0.6,1000.0,1.9254406163908924,68.93717423634453,48.62470168064117,662.0,852.0,3.83144457287544
09:36:25.754,27.420318610246685,40.58785927354355,125.11764803223248,79.0,0.18,-33.0,56.56356596746814,56.0,2.9,38.0,9.0,3.5,5.5,0.28,18517.59941224264,7100.0,0.2,0.4,630.0,2.978689150165283,87.74603543483691,18.593153107163452,695.0,64.0,4.041311084090847
09:36:28.763,16.07657905837229,35.71404417214554,230.79101700943852,42.0,0.02,-70.0,31.22440298456083,-96.0,5.6,28.0,68.0,4.0,5.0,0.22,21758.84651685666,22677.0,0.5,1.9,210.0,2.8997463154197236,75.45843011964149,11.201581998073573,704.0,96.0,7.298333173506785
09:36:31.775,45.55303240837713,29.836924839819222,169.41042293255305,-50.0,0.43,2.0,498.2230727442187,-73.0,2.0,3.0,47.0,5.5,4.0,0.13,3085.364176005543,20236.0,0.5,0.1,360.0,2.501012714481591,45.53818318218144,16.30633363317321,373.0,204.0,1.6108736496936353
09:36:34.791,21.343982580461223,36.9607333768067,85.1141912937664,-11.0,0.07,37.0,96.59489026133201,49.0,5.6,40.0,4.0,4.0,5.0,0.26,16367.211286908008,537.0,0.4,1.8,400.0,1.3337951553945182,78.01771223747512,0.9428414811700003,743.0,722.0,2.170747123355602
09:36:37.797,27.02291551654521,33.896786759595685,151.7529983239975,55.0,0.15,20.0,352.5786657589429,26.0,1.0,63.0,66.0,3.0,3.0,0.3,14864.506867335642,5569.0,0.5,0.2,100.0,1.4364232342026573,89.37314568701903,59.216864914998204,281.0,956.0,8.812688063764453
09:36:44.381,11.580794186116641,42.77459752837418,6.044533631585448,-50.0,0.25,-75.0,72.46531980892215,-73.0,10.0,34.0,60.0,5.0,2.5,0.21,24265.255087983376,3136.0,0.4,1.9,270.0,2.9261471416976566,68.64684272906658,86.02504499398619,520.0,266.0,9.232130878672255
09:36:47.394,22.777805460167542,26.110839514846973,176.46328027586458,3.0,0.34,-42.0,276.95913876816553,51.0,8.4,19.0,67.0,5.5,5.5,0.31,25365.839592499513,10872.0,0.8,1.0,120.0,1.5620929824370826,86.3669142913659,55.052062826316124,857.0,151.0,9.882906207883284
