,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
01:47:42.059,210792.0,1.0,2.0,-0.0,1.5380970025143343,2.7,2491.252316417705,28108.0,110.0,1.6571636036160393
01:47:45.076,299939.0,0.9,0.3,2.5,2.3467085674381436,0.7,17649.487786690454,25734.0,620.0,1.1307820171433498
01:47:48.085,183095.0,0.9,1.0,2.4,0.976739501022555,3.4,9412.541546613595,2459.0,850.0,1.9912930626606766
01:47:51.101,285586.0,0.5,0.1,-0.6,0.7419695988520619,2.3,30726.626297685296,15496.0,830.0,2.6284081927877887
01:47:54.114,226063.0,0.3,1.7,-3.4,0.5576721457862734,1.9,12465.973983325573,30730.0,270.0,2.802107122487361
01:47:57.129,287963.0,0.2,1.7,-7.4,1.496737265700112,2.0,28026.23885349489,18898.0,930.0,1.1000937084881224
01:48:00.133,60448.0,0.1,1.3,-7.3,1.3571818189761413,3.7,1315.2893938448947,9733.0,890.0,2.679196366144187
01:48:03.143,159655.0,0.1,0.7,-0.7,1.841469407010962,0.5,5336.7916605663395,18319.0,800.0,2.522764837580413
01:48:06.147,8720.0,0.9,0.3,9.3,1.3708146109885468,1.8,24327.979149704006,31863.0,210.0,2.1334367636775315
01:48:09.165,214496.0,0.3,0.4,6.4,2.6486543310045776,1.3,17006.335719410316,9160.0,620.0,2.118560824705697
01:48:12.172,61888.0,0.4,1.8,-3.3,2.3169466364322506,2.7,29064.28004264854,16482.0,900.0,1.5926359698273855
01:48:15.178,122558.0,0.3,1.8,9.6,1.1977969169313274,1.6,18669.322533119426,5947.0,970.0,2.50439213719325
01:48:18.182,3458.0,0.1,1.4,5.0,2.6648016636805822,3.8,18086.909268098196,25667.0,850.0,2.495592468254287
01:48:21.195,233046.0,0.8,1.4,-1.7,2.5906507970415227,2.0,25866.10005981163,21133.0,930.0,2.9576469082969266
01:48:24.199,2684.0,0.4,0.2,8.6,2.2331858226026844,4.0,1182.0033549697232,8935.0,390.0,2.3312462784421255
01:48:27.207,169239.0,0.1,0.2,1.1,2.046989335598195,2.1,13696.86319733793,23132.0,750.0,1.387148364413111
01:48:30.217,161217.0,0.3,1.3,-5.9,0.6283122478640759,1.6,9455.545364249088,30131.0,10.0,2.92871905041196
01:48:33.225,135278.0,0.5,1.3,-6.7,2.0901113267815807,0.7,20276.744877221554,6854.0,180.0,2.374584611143162
01:48:36.233,106363.0,0.6,1.0,-0.3,1.1279771526998903,2.7,8660.149774000305,2941.0,690.0,1.9364505055548547
01:48:39.243,163884.0,0.1,1.2,3.5,1.5600159617453266,1.0,28728.69694460062,13163.0,380.0,2.3295654590895714
01:48:42.249,33151.0,0.2,2.0,1.0,1.869409207171807,5.0,21146.687364234913,9104.0,80.0,1.8486013009651732
01:48:45.255,63884.0,0.2,0.8,1.8,0.8559262776456391,2.1,16902.356698765332,6992.0,480.0,1.6228093500905882
01:48:48.262,60952.0,0.5,0.3,4.9,1.9638024664235025,2.8,4591.487052393483,20400.0,370.0,1.3148273252210565
01:48:51.276,30574.0,1.0,0.2,9.6,0.4632493857804164,1.8,30959.600709818336,20792.0,750.0,2.408431065926159
01:48:54.287,129935.0,0.8,0.7,-4.9,1.0001288479946258,2.9,18113.714531178746,28362.0,250.0,1.6623035640221235
01:48:57.302,272617.0,0.6,2.0,-7.5,0.9930694153573951,3.0,24526.443955792674,8844.0,600.0,1.4678775566286124
01:49:00.307,10772.0,1.0,0.1,-0.0,1.5647065077034963,1.8,32719.606579888863,17454.0,390.0,2.5994431198369066
01:49:03.313,35402.0,0.5,1.9,-2.0,1.717024584957308,1.4,1716.6406985038484,17790.0,560.0,1.798045494018619
01:49:06.318,19802.0,0.2,1.6,9.5,2.166033558593468,3.6,15764.762157848816,17902.0,780.0,1.706567474414137
01:49:09.332,266250.0,0.6,1.6,4.9,2.0828494146173884,2.2,29597.24839643891,4889.0,340.0,1.131155038470187
01:49:12.337,14931.0,0.8,0.9,4.0,1.852499025806584,1.3,30519.84423986509,13317.0,930.0,1.4329194411173511
01:49:15.353,298908.0,0.8,0.1,-0.6,2.4148138792808687,4.3,21539.243261671814,11673.0,890.0,2.0487162780501316
01:49:18.367,285866.0,1.0,1.6,-3.6,0.27198760498581254,0.4,14461.43304072959,11602.0,500.0,2.309370356028156
01:49:21.392,186663.0,0.8,1.6,-4.1,2.4280982905024358,4.3,8966.835431782498,27931.0,130.0,2.67977723623125
01:49:24.406,261599.0,0.5,1.2,-6.7,1.2067877265494544,1.1,24438.19091260165,15207.0,450.0,2.7021019352819606
01:49:27.418,226398.0,0.5,0.7,3.1,1.7117110044500363,0.7,14908.386152925636,5380.0,460.0,2.835235750458886
01:49:30.427,135219.0,0.7,1.7,-9.5,2.631177541833384,1.1,12187.258349700978,22707.0,870.0,2.326415419930953
01:49:33.432,27786.0,1.0,0.7,1.8,1.4520199100760334,0.1,7249.554397801889,23894.0,660.0,1.7862791111430714
01:49:36.439,79554.0,0.7,0.5,-7.4,2.2502377940676355,0.3,5230.576183957409,11534.0,990.0,1.3266016781695742
01:49:39.443,27025.0,0.8,1.7,1.7,2.3128749566694933,3.8,4259.634919847513,26679.0,480.0,2.0992317987728577
01:49:42.448,38469.0,0.7,1.6,-1.7,2.2407035688086885,5.0,29263.288644096305,3304.0,340.0,1.483330665911585
01:49:45.449,12627.0,0.4,1.6,-6.4,2.4486034483217085,4.9,6195.94086436523,5139.0,560.0,1.3771218356450867
01:49:48.463,270566.0,0.1,0.3,-2.7,2.05385289228175,0.6,14714.101948224588,5698.0,260.0,2.807112038353413
01:49:51.478,259562.0,1.0,1.7,8.6,2.713195225915533,1.5,13297.220123487241,26504.0,520.0,1.9285702107258935
01:49:54.488,164087.0,0.1,1.5,-1.0,1.620993803764887,4.8,25964.671689494742,21975.0,490.0,2.2077285611674595
