,INS_HNTC2_ATT,INS_HNTCH_ATT,FOLL_SYSID,FOLL_OFS_Z,FOLL_POS_P,FOLL_OFS_X,FOLL_DIST_MAX,FOLL_OFS_Y,EK3_GPS_VACC_MAX,EK2_RNG_USE_HGT,EK3_RNG_USE_HGT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD,AHRS_YAW_P,ADSB_LIST_ALT,CHUTE_ALT_MIN,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,FS_DR_TIMEOUT,LGR_DEPLOY_ALT,LGR_RETRACT_ALT,ATC_ANG_LIM_TC
10:10:37.402,16.833347939473413,42.55253531203059,29.396302080148015,53.0,0.76,-2.0,92.43657672871923,-89.0,1.1,39.0,17.0,4.5,5.5,0.21,7873.415485249378,14702.0,0.9,1.0,760.0,1.8364001575609992,6.709467407354714,42.76107599767513,869.0,377.0,1.0054721751790248
10:10:40.408,12.03134262948869,34.47879502294181,179.40059577580135,58.0,0.25,-25.0,777.9591444808452,55.0,4.5,14.0,46.0,4.0,3.0,0.35,11425.502981714128,813.0,0.4,0.7,300.0,1.6082590402570742,93.42094504236731,68.07990958029474,213.0,500.0,2.819838998995653
10:10:46.995,35.25951636700031,11.4267592256124,118.25596251713932,-72.0,0.94,-8.0,952.0632834433587,-36.0,7.4,42.0,19.0,2.5,5.0,0.35,12.357677752711897,8496.0,0.7,1.7,350.0,2.1827534460048854,94.69872663102699,119.35403616043921,1.0,642.0,0.8118110817372723
10:10:50.006,27.498472363670796,14.356061029133844,100.89565348946113,81.0,0.86,-7.0,898.6097518747481,54.0,1.9,6.0,68.0,4.0,6.0,0.24,21375.205737591048,8509.0,0.5,1.7,920.0,2.020001544334348,65.94838195362068,25.87030631181133,774.0,656.0,1.7489005650238965
10:10:53.015,31.687605142376967,19.768311219033574,139.87842758470663,99.0,0.21,-28.0,991.0472729007423,-3.0,3.4,13.0,22.0,3.0,4.5,0.23,259.1089780964996,3538.0,0.3,0.6,280.0,1.385906976630116,34.3964194278982,119.66221028911491,720.0,4.0,7.490114531318607
10:10:56.039,34.39624777319361,21.030560732195212,46.02042754324798,1.0,0.29,-87.0,658.4978655332735,87.0,1.7,45.0,18.0,4.5,5.0,0.26,12448.902109596049,2775.0,0.8,1.8,850.0,2.738218824211912,3.7983207509284496,103.46946475090402,269.0,310.0,4.864009291155912
10:10:59.045,26.929921572470583,24.814002078946164,1.3728098349908642,69.0,0.69,30.0,961.5632191622886,87.0,1.6,55.0,66.0,3.0,4.0,0.27,22379.024507921862,7498.0,0.6,0.4,180.0,1.568783564396043,41.32863190474141,101.54294806702188,336.0,348.0,7.007033141770527
10:11:02.055,30.794792610589408,22.716678613474684,166.64044587921956,-57.0,0.74,100.0,865.6020300051574,9.0,8.5,12.0,39.0,4.5,4.5,0.31,27994.768052006817,2570.0,0.2,0.9,140.0,2.8915460433857043,76.308477293479,18.854849706305785,231.0,412.0,3.9149907481777344
10:11:05.069,24.251376315877277,21.489228575582505,103.2768059462059,84.0,0.76,87.0,276.26020168527043,-6.0,6.3,45.0,49.0,5.5,6.0,0.31,4347.069275311786,7472.0,0.9,0.6,990.0,1.7036632132247629,79.54840638404072,31.170149473487726,213.0,88.0,3.59815092205559
10:11:08.081,39.89099388050052,22.87720269253822,160.25459148446618,45.0,0.45,-72.0,952.1840548302777,0.0,1.4,15.0,4.0,3.5,3.0,0.38,6405.464698391629,4492.0,0.8,1.2,440.0,2.1018925133365434,40.68472318924527,86.28372575702757,129.0,698.0,6.349792628358552
10:11:11.101,8.742108115010687,24.23996398344221,59.62555423842939,23.0,0.03,-68.0,372.78297801565043,1.0,0.2,34.0,9.0,4.5,5.0,0.28,23254.14384148674,1548.0,0.7,1.6,130.0,1.8548479988631463,17.6700164914851,106.19309809188162,318.0,669.0,2.2636206185374537
10:11:14.107,37.4301348356424,11.17406134415063,173.2562382695909,-18.0,0.24,11.0,185.69038235824112,-78.0,4.9,70.0,2.0,3.5,3.5,0.21,31006.427222791714,13167.0,0.9,1.5,540.0,1.1016889615575198,88.6044736670993,42.54610627942096,870.0,235.0,3.747922109850846
10:11:17.117,46.2111881144929,11.701987978264963,227.01130496153849,-82.0,0.11,11.0,540.1952610856633,80.0,0.8,58.0,16.0,5.5,4.5,0.32,29877.57159956918,18953.0,0.8,1.8,90.0,2.4947325938364973,41.60060571542189,103.54124309406289,767.0,507.0,2.480984448337664
10:11:23.713,41.978816191877335,46.63075061696196,149.57586780224312,4.0,0.75,-77.0,435.3194262158032,55.0,8.0,25.0,49.0,5.5,5.0,0.32,29039.30583396896,29499.0,0.6,0.1,630.0,1.1888739633544683,21.83324949542743,96.80998128475159,344.0,233.0,2.2265303397117076
10:11:26.720,48.86709014747983,17.070256123174808,163.62983143431956,91.0,0.83,83.0,515.865320635124,-39.0,7.6,65.0,4.0,4.5,6.0,0.22,28406.412089624366,30223.0,0.8,0.8,370.0,1.788239565096579,89.71903938473983,41.32011666477277,756.0,520.0,5.598642931683028
10:11:29.726,16.2970623492481,29.425988377406465,194.42073551428115,-95.0,0.91,-99.0,964.4904069468755,97.0,9.8,62.0,25.0,3.5,4.0,0.26,656.3505201676411,5273.0,0.9,0.2,770.0,1.6402071582533861,43.494602171249504,68.92992628340497,751.0,513.0,2.678646102096189
10:11:32.739,40.265624532715734,33.68506461903785,53.529311791795884,-74.0,0.35,46.0,164.90652682392985,-8.0,4.4,18.0,40.0,3.0,5.0,0.34,24490.20682137363,3532.0,0.7,0.7,310.0,2.45602812214578,12.944170748133415,17.825718200607295,14.0,293.0,2.1333376090563174
10:11:35.745,45.05140992700189,37.88285485136725,86.20102494634847,70.0,0.8,-32.0,179.9526392708871,4.0,6.4,10.0,47.0,4.5,3.5,0.15,12675.63343563488,1992.0,0.3,1.7,570.0,1.771718286091824,59.84946170042461,102.27696452775548,530.0,347.0,1.6820286728579283
10:11:38.757,24.132065112779905,5.954988671024683,55.53696646351052,43.0,0.74,36.0,943.6727498076266,77.0,7.7,68.0,58.0,3.0,6.0,0.16,3532.6503628437604,16627.0,0.7,0.1,650.0,1.6176473407208283,85.41283628981269,5.027085715419255,974.0,435.0,8.504459677990344
10:11:41.772,49.40183230168513,19.507215102910678,178.4507711521843,-47.0,0.89,-30.0,44.23453724418386,10.0,6.8,11.0,24.0,2.5,2.5,0.35,9442.903101241742,29698.0,0.9,1.7,400.0,1.9405286717417538,65.31903324147507,37.73795614896769,320.0,730.0,1.4176028180755336
