,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
20:36:08.951,0.9,9.633036881782473,223.0,1999.0,4.500081894706678,3047.537427462287,136.500035259856,60.0,100.0,140.0,99.0,92.0,14.0,44.0,112.0,109.0,68.0,4.0,30.0,104.0,67.0,11.0,111.52243436195862,10.492589120670296,50.0
20:36:11.962,0.1,31.013494822779318,39.0,2497.0,2.9764227252084923,4086.181008783452,1470.501463854954,80.0,60.0,150.0,62.0,94.0,10.0,108.0,66.0,65.0,107.0,49.0,60.0,80.0,6.0,118.0,114.30995214159518,9.964280277412222,40.0
20:36:14.968,0.1,79.50967118103202,138.0,2368.0,3.617869699179759,2109.1151880345087,27.408466390951332,70.0,70.0,230.0,92.0,19.0,36.0,34.0,26.0,12.0,120.0,35.0,88.0,32.0,96.0,83.0,96.44333398274873,5.7001258685200575,35.0
20:36:17.977,1.7,39.234724725420605,133.0,1593.0,4.3224085665334355,1120.8275899354364,1494.1183651453882,70.0,20.0,160.0,16.0,24.0,21.0,104.0,60.0,63.0,90.0,9.0,11.0,59.0,69.0,79.0,17.191789978496338,7.958248757017737,15.0
20:36:20.984,1.5,37.58908641522416,196.0,2683.0,0.36308497915281746,1721.705040216782,949.5066148821509,70.0,10.0,180.0,33.0,76.0,25.0,70.0,77.0,99.0,102.0,49.0,7.0,89.0,61.0,119.0,51.44859508588549,1.2339414051561504,30.0
20:36:23.994,1.1,46.14583309595251,190.0,3656.0,3.1446158367861163,764.0517755739882,4028.7116543627094,60.0,130.0,150.0,70.0,7.0,36.0,26.0,68.0,30.0,42.0,24.0,36.0,22.0,19.0,28.0,124.97241587770253,1.7826697882975435,20.0
20:36:27.000,1.0,42.06644754009643,34.0,1179.0,2.105144897188997,1076.3122274979771,2402.1894517870705,90.0,120.0,50.0,14.0,44.0,6.0,85.0,107.0,39.0,34.0,58.0,8.0,3.0,67.0,86.0,24.060430768425206,18.111838910827576,30.0
20:36:30.011,1.7,71.23882536279467,30.0,3855.0,1.151985460321658,2826.7303737002494,1668.4597538773696,40.0,70.0,10.0,42.0,58.0,27.0,116.0,116.0,65.0,28.0,119.0,91.0,102.0,28.0,23.0,94.16136713601385,16.34911444846309,20.0
20:36:33.017,1.1,99.72345697443573,240.0,2123.0,1.7431366791702527,2457.400278567849,2924.3534917115785,10.0,120.0,200.0,72.0,72.0,37.0,47.0,114.0,120.0,38.0,47.0,98.0,4.0,45.0,82.0,44.62803232383793,6.946723262846561,40.0
20:36:36.024,1.0,92.94914182796057,218.0,980.0,4.810802813519634,1660.7427174141433,295.31458506710965,10.0,100.0,150.0,78.0,10.0,26.0,9.0,52.0,47.0,116.0,86.0,42.0,72.0,22.0,75.0,95.77714957876228,8.810342321569061,15.0
20:36:41.032,0.8,30.935833157526293,38.0,2901.0,2.6618645046612674,2706.1878476290185,3984.3653467346016,30.0,70.0,20.0,21.0,45.0,14.0,2.0,34.0,111.0,58.0,83.0,12.0,87.0,54.0,70.0,7.743397809413736,2.6887956401183035,35.0
20:36:44.038,1.2,40.854899794527945,132.0,700.0,0.6277439623206472,1571.6694930284586,2487.9825672629718,60.0,70.0,180.0,87.0,93.0,24.0,73.0,109.0,95.0,49.0,13.0,109.0,110.0,20.0,35.0,55.88210133776804,10.650395279850382,30.0
20:36:47.044,0.8,38.625091126819314,197.0,4567.0,1.0805029183776844,2483.2566817914917,2107.649104277046,110.0,70.0,220.0,74.0,79.0,3.0,94.0,67.0,87.0,109.0,89.0,64.0,105.0,43.0,115.0,71.55156529845152,19.269300566346672,30.0
20:36:50.052,1.4,22.399537921647394,212.0,1927.0,0.6338929227861484,172.15340135449927,3262.4896917324177,60.0,100.0,200.0,13.0,17.0,14.0,70.0,19.0,109.0,72.0,68.0,72.0,117.0,73.0,7.0,90.41440614848261,3.63712065269135,25.0
20:36:53.057,1.4,83.70320896300362,85.0,2366.0,3.648936283892423,4069.3958615414663,1956.7698337894649,50.0,60.0,230.0,16.0,54.0,39.0,70.0,35.0,21.0,115.0,1.0,38.0,15.0,59.0,97.0,126.89654834504249,5.4906418644797315,25.0
20:36:56.065,0.1,14.451273000740262,185.0,4861.0,3.5920595527769943,1580.5420312331178,1847.851671128433,80.0,120.0,150.0,49.0,19.0,16.0,31.0,104.0,12.0,63.0,47.0,116.0,89.0,92.0,113.0,52.52544739204162,5.790471081614056,35.0
20:36:59.071,1.4,94.70277963022122,215.0,958.0,4.856558994421348,614.6437681185206,3248.7943207713797,120.0,40.0,50.0,69.0,75.0,34.0,8.0,60.0,91.0,79.0,21.0,115.0,48.0,21.0,96.0,103.01372888151083,15.375349730875655,15.0
20:37:02.083,0.8,60.87220280136386,98.0,3393.0,1.4153066156144747,2385.1500135328324,2472.143406171055,60.0,120.0,50.0,99.0,65.0,35.0,35.0,50.0,75.0,14.0,3.0,31.0,24.0,26.0,92.0,121.40837459965194,15.505251097306562,45.0
20:37:05.088,0.9,77.58789560647865,221.0,2051.0,4.8816638553698635,512.1573219415301,737.5867420048093,40.0,60.0,90.0,41.0,25.0,4.0,105.0,16.0,67.0,40.0,70.0,39.0,105.0,62.0,25.0,80.52832796028976,13.846816861832986,40.0
20:37:08.093,0.4,24.165290803788483,119.0,1920.0,2.232791405078754,1531.236439963459,1020.4194272082616,40.0,30.0,20.0,54.0,10.0,12.0,13.0,103.0,17.0,15.0,78.0,106.0,1.0,68.0,36.0,4.380946231762971,11.930079098959368,45.0
20:37:11.101,0.8,86.07668218890872,180.0,1222.0,1.3556512015348146,13.68314017895572,402.68360849687264,90.0,110.0,160.0,64.0,17.0,6.0,85.0,13.0,54.0,39.0,103.0,1.0,83.0,67.0,106.0,91.96174875368091,13.028320241241646,45.0
20:37:16.166,1.2,79.50923693671645,32.0,1642.0,3.5759947091720226,1306.5482149108427,114.9799406317367,100.0,110.0,160.0,69.0,50.0,27.0,74.0,105.0,38.0,3.0,6.0,76.0,8.0,89.0,57.0,87.05781552473587,3.223719328494033,30.0
20:37:19.171,0.2,67.81604654647181,47.0,4791.0,2.946204336042094,599.0290120292244,3056.5515705639223,60.0,90.0,90.0,29.0,80.0,15.0,37.0,70.0,54.0,41.0,72.0,82.0,1.0,89.0,41.0,35.8988396299417,10.449315932304339,50.0
20:37:22.181,1.7,51.019818143224114,49.0,678.0,1.0447563396281878,1523.7180922489033,48.06447903283106,70.0,20.0,230.0,36.0,21.0,7.0,96.0,99.0,18.0,8.0,45.0,41.0,78.0,70.0,59.0,109.68847648768484,6.809251926742235,25.0
20:37:25.189,1.9,94.07479632707476,231.0,4496.0,1.160809207892708,2412.457406785528,3641.239815196162,50.0,70.0,160.0,39.0,71.0,6.0,34.0,117.0,59.0,28.0,102.0,113.0,44.0,19.0,10.0,86.73277612941499,5.357040192267405,45.0
20:37:28.197,1.0,70.18746868429238,180.0,4495.0,1.2165122783467697,1580.5313348165164,935.6776279874013,10.0,60.0,40.0,31.0,71.0,7.0,66.0,73.0,40.0,50.0,91.0,63.0,66.0,10.0,63.0,7.144138281950436,16.841324004341118,50.0
20:37:31.204,2.0,78.65210734525365,115.0,4976.0,0.7386307661491818,1784.4128120616217,3131.9447064915794,130.0,40.0,90.0,62.0,86.0,36.0,53.0,90.0,103.0,12.0,23.0,15.0,52.0,24.0,29.0,19.16925305638305,11.980865163176002,25.0
20:37:34.213,1.6,95.48969681739653,36.0,250.0,3.7767789825743785,169.53896027018257,3442.385228730006,90.0,10.0,100.0,10.0,52.0,21.0,89.0,77.0,29.0,13.0,28.0,33.0,55.0,65.0,51.0,112.52191243196188,12.19772536465199,25.0
20:37:37.220,0.5,3.8267270497135986,119.0,3159.0,2.5067913879725436,94.93940861266783,105.02018859087602,40.0,130.0,10.0,59.0,49.0,31.0,16.0,63.0,40.0,91.0,106.0,10.0,102.0,98.0,44.0,52.360973256197795,7.357797882530712,15.0
20:37:40.227,0.8,41.479946125628935,87.0,4662.0,2.184894791423502,3612.255376689131,1636.8862523772177,10.0,90.0,110.0,40.0,72.0,32.0,27.0,10.0,61.0,32.0,45.0,109.0,61.0,42.0,74.0,27.149165746104497,16.124695130749785,50.0
20:37:43.233,1.2,88.91798023965515,157.0,1886.0,1.8032656731125336,83.22140044858457,1537.4159128617366,40.0,120.0,190.0,54.0,65.0,35.0,120.0,110.0,38.0,81.0,112.0,1.0,87.0,50.0,57.0,44.283797535836435,4.98513179890862,50.0
20:37:46.242,1.7,28.90916438055655,145.0,71.0,4.966114701926315,2386.488087712055,991.8064941071933,70.0,20.0,190.0,64.0,21.0,19.0,110.0,78.0,69.0,86.0,27.0,88.0,105.0,99.0,81.0,40.798388797627894,3.488531325237804,15.0
20:37:51.536,1.2,48.33929155891929,203.0,4765.0,2.385069549049213,1838.2943856139752,3507.077711526975,30.0,70.0,170.0,4.0,13.0,15.0,51.0,32.0,113.0,62.0,24.0,56.0,11.0,9.0,113.0,21.75150510821337,19.276297282604375,20.0
20:37:54.542,1.3,62.02537590225981,62.0,2295.0,3.748754714195519,811.9340414244724,1400.274313181281,100.0,40.0,110.0,55.0,24.0,17.0,52.0,82.0,116.0,78.0,100.0,120.0,83.0,76.0,5.0,118.5486357560981,3.524894751638308,15.0
20:37:57.549,0.7,62.169532115395505,86.0,3851.0,4.378551270379446,3592.088378991179,3755.8062214065612,110.0,70.0,20.0,48.0,92.0,26.0,92.0,100.0,42.0,66.0,58.0,56.0,56.0,61.0,10.0,112.31124641875081,14.73600800458734,30.0
20:38:00.556,0.4,70.35861571772736,52.0,2333.0,4.658057483841954,1052.014615474636,3904.7347844696314,100.0,50.0,170.0,47.0,15.0,23.0,102.0,84.0,84.0,91.0,1.0,20.0,55.0,12.0,73.0,16.22777239411746,16.388387220659354,45.0
20:38:03.572,1.1,12.555810149568973,50.0,1767.0,0.6494049135588367,1231.3420153736424,337.4566859449393,100.0,40.0,240.0,64.0,50.0,33.0,19.0,45.0,85.0,110.0,33.0,97.0,77.0,99.0,41.0,69.73849990677805,5.495214170467488,25.0
20:38:06.579,0.5,73.5263399629761,229.0,2886.0,0.7096639634100997,2073.8190617576647,3161.1470370897837,20.0,70.0,50.0,43.0,5.0,21.0,39.0,91.0,73.0,116.0,67.0,107.0,103.0,47.0,117.0,114.41227618348084,13.767128793259918,40.0
20:38:09.593,0.5,27.20364734245837,196.0,2977.0,4.659835995901773,3376.7943677730036,101.66285283254084,40.0,50.0,50.0,94.0,87.0,33.0,91.0,64.0,84.0,6.0,53.0,105.0,113.0,26.0,45.0,78.67809395638395,13.146865042836616,25.0
20:38:12.601,0.6,9.377388649982938,168.0,2748.0,1.8214752318461316,2709.7809370015234,2916.194642458378,40.0,100.0,70.0,8.0,93.0,21.0,110.0,32.0,86.0,34.0,90.0,35.0,3.0,44.0,91.0,112.6943188369032,12.454086907229454,50.0
20:38:15.608,0.9,68.46328665563674,209.0,2129.0,1.7455636967196553,3120.5284048410863,1485.9742443237926,10.0,80.0,180.0,29.0,72.0,13.0,53.0,15.0,20.0,27.0,116.0,34.0,50.0,40.0,59.0,58.71467361793192,11.42544374842953,45.0
20:38:18.614,1.3,79.72637020586683,162.0,4409.0,2.4498555956076684,80.99761426794079,1366.8569480679062,90.0,20.0,10.0,80.0,11.0,2.0,100.0,77.0,21.0,115.0,15.0,108.0,97.0,101.0,20.0,46.40711167058572,6.278306013520291,50.0
20:38:23.908,0.8,4.781162761811439,168.0,2000.0,3.1187756093292736,2165.411375101852,3597.911983580496,60.0,50.0,20.0,86.0,46.0,18.0,100.0,39.0,19.0,61.0,67.0,31.0,27.0,77.0,117.0,123.69953480391753,16.468298096894976,40.0
20:38:26.915,0.7,6.772762200523086,137.0,2949.0,1.487978427809033,3781.690355827384,249.6343102506406,90.0,20.0,170.0,25.0,85.0,26.0,3.0,46.0,87.0,6.0,73.0,33.0,99.0,92.0,65.0,87.03203810914894,13.161606860832604,20.0
20:38:29.921,0.4,51.975899628144255,149.0,2883.0,0.4198876939346835,1671.0734702695217,3490.904509772537,110.0,20.0,70.0,4.0,12.0,19.0,25.0,15.0,101.0,54.0,62.0,98.0,40.0,47.0,6.0,83.64828773824061,19.01772546211308,50.0
20:38:32.928,1.1,23.38016438778053,128.0,3144.0,2.475188261006373,2719.1730351564584,3401.320964683917,10.0,100.0,220.0,31.0,82.0,31.0,22.0,50.0,109.0,22.0,40.0,24.0,90.0,67.0,98.0,5.619766161146317,6.128600928505808,45.0
20:38:35.937,0.7,36.59646078191226,143.0,1005.0,4.718047425782433,715.1507518480207,704.9463411207188,20.0,70.0,120.0,100.0,38.0,19.0,37.0,101.0,103.0,98.0,23.0,8.0,21.0,118.0,5.0,118.72584114260621,12.347242090500652,50.0
20:38:38.942,1.5,78.45485086698795,105.0,2975.0,0.20210076848912717,2358.108346194029,2646.9940561062267,90.0,10.0,180.0,98.0,22.0,29.0,49.0,1.0,120.0,119.0,108.0,84.0,49.0,41.0,3.0,76.25448414356762,9.919822594479927,45.0
20:38:41.949,1.6,58.56941584892322,246.0,4055.0,1.1309742516407437,521.270566590692,4001.9975059084863,120.0,60.0,170.0,97.0,1.0,15.0,9.0,29.0,73.0,74.0,41.0,115.0,56.0,65.0,2.0,63.437652229932944,14.515902808231944,30.0
20:38:44.955,0.3,52.0740931171685,36.0,2506.0,2.315385824292166,1752.8972764188131,708.6273630617977,50.0,110.0,90.0,70.0,45.0,27.0,93.0,99.0,67.0,14.0,19.0,12.0,58.0,31.0,53.0,69.28721538372045,14.283169839077448,25.0
20:38:47.961,0.7,27.535310966266383,129.0,3261.0,1.4449542674031548,2582.520132018329,3614.0029518717697,10.0,30.0,190.0,3.0,68.0,3.0,32.0,23.0,27.0,86.0,59.0,31.0,61.0,91.0,38.0,66.84363081601325,9.425248039243876,30.0
20:38:50.967,0.4,77.09575336620226,159.0,3906.0,3.1326331043964215,2527.7492742263917,1104.3390558806318,100.0,120.0,240.0,30.0,21.0,9.0,93.0,39.0,114.0,32.0,88.0,106.0,102.0,113.0,58.0,78.9814729922839,4.9685711248361395,20.0
20:38:53.977,1.5,32.77503634794148,137.0,4747.0,4.203775190442965,984.9111578538854,151.1264112639843,20.0,40.0,190.0,18.0,59.0,6.0,30.0,25.0,35.0,57.0,14.0,20.0,27.0,75.0,118.0,64.42749578101868,15.855714698362092,15.0
20:38:59.291,0.7,97.60516229017534,229.0,4214.0,2.4485244529362125,499.8134112544438,3000.718174538291,50.0,90.0,240.0,38.0,66.0,16.0,116.0,26.0,97.0,25.0,54.0,11.0,10.0,64.0,41.0,10.548811987905642,17.678792614899844,40.0
20:39:02.298,1.2,2.5038148164831746,229.0,1317.0,1.4475146008822957,2445.2649341778088,490.3015089456733,70.0,90.0,120.0,55.0,12.0,34.0,14.0,24.0,69.0,31.0,107.0,69.0,47.0,81.0,50.0,17.654468780355728,9.146638158780807,50.0
20:39:05.305,1.8,58.36633213157602,224.0,3253.0,3.8622609764662026,3030.9242956398316,1273.3598564764072,30.0,20.0,230.0,65.0,89.0,28.0,36.0,23.0,4.0,75.0,7.0,11.0,60.0,36.0,109.0,34.84286751481601,2.4663088837515614,50.0
20:39:08.313,1.1,53.493932187732675,45.0,2653.0,0.8875396492531012,1787.360260019589,2674.337712589333,70.0,70.0,50.0,18.0,19.0,5.0,80.0,79.0,67.0,114.0,119.0,34.0,113.0,107.0,75.0,47.850077428631636,2.1717478246657107,40.0
20:39:11.319,0.1,72.23374925097245,165.0,4103.0,1.895807439181567,1479.9737489103957,1161.6459080439254,100.0,30.0,150.0,14.0,98.0,40.0,54.0,119.0,32.0,96.0,85.0,66.0,33.0,38.0,89.0,6.604190338535872,18.59807264164101,35.0
20:39:14.326,1.1,80.67048689525852,51.0,368.0,3.9020547566839023,2286.0375866265385,1718.8008668576051,50.0,50.0,170.0,24.0,63.0,21.0,22.0,59.0,89.0,37.0,110.0,94.0,104.0,56.0,110.0,42.385122250961395,8.723403932204901,20.0
20:39:17.333,1.5,54.92064549825864,95.0,1540.0,1.505802938658692,4088.291408247431,2015.5891323524768,30.0,100.0,80.0,45.0,65.0,37.0,89.0,113.0,93.0,84.0,17.0,54.0,64.0,1.0,60.0,86.3364986969994,9.265899085553684,50.0
20:39:20.344,0.8,33.532593737473604,171.0,3742.0,0.988007979438102,992.2990467667258,1639.3150936673153,120.0,50.0,160.0,48.0,44.0,9.0,2.0,14.0,11.0,65.0,59.0,120.0,77.0,34.0,8.0,25.50375939955557,3.921154984501414,25.0
